X,Y,ELEVATION,TIME
2099868.502,1560566.628,336.1294,128944.7640
2099873.206,1560534.163,336.1513,128946.1883
2099877.894,1560501.695,336.1722,128947.6165
2099882.553,1560469.224,336.2383,128949.0379
2099887.078,1560436.734,336.3164,128950.4605
2099891.276,1560404.199,336.3654,128951.8924
2099895.271,1560371.639,336.3606,128953.3286
2099899.361,1560339.091,336.3353,128954.7587
2099903.865,1560306.597,336.3335,128956.1853
2099908.357,1560274.102,336.3601,128957.6136
2099912.519,1560241.562,336.3443,128959.0395
2099916.818,1560209.041,336.3851,128960.4694
2099921.270,1560176.540,336.3801,128961.9002
2099925.771,1560144.046,336.3641,128963.3284
2099930.293,1560111.555,336.3436,128964.7560
2099934.801,1560079.062,336.3871,128966.1852
2099939.094,1560046.539,336.3727,128967.6167
2099943.450,1560014.025,336.3751,128969.0458
2099947.821,1559981.513,336.3817,128970.4770
2099952.169,1559948.998,336.3715,128971.9083
2099956.508,1559916.482,336.3936,128973.3406
2099960.965,1559883.982,336.4025,128974.7727
2099965.550,1559851.499,336.4264,128976.2009
2099969.786,1559818.970,336.4397,128977.6302
2099973.886,1559786.422,336.3982,128979.0551
2099978.114,1559753.891,336.4228,128980.4794
2099982.532,1559721.386,336.4286,128981.9029
2099987.186,1559688.913,336.4063,128983.3316
2099991.818,1559656.437,336.4375,128984.7643
2099996.365,1559623.951,336.5179,128986.2003
2100000.982,1559591.473,336.5097,128987.6306
2100005.523,1559558.984,336.513,128989.0609
2100009.740,1559526.452,336.5224,128990.4914
2100013.641,1559493.880,336.5231,128991.9233
2100017.685,1559461.326,336.5156,128993.3598
2100021.919,1559428.796,336.5421,128994.7983
2100026.369,1559396.295,336.5945,128996.2333
2100030.855,1559363.798,336.6326,128997.6650
2100035.288,1559331.295,336.6293,128999.0927
2100039.535,1559298.767,336.5923,129000.5255
2100043.804,1559266.241,336.5898,129001.9598
2100047.980,1559233.704,336.5864,129003.3917
2100052.290,1559201.184,336.5881,129004.8180
2100056.918,1559168.707,336.6069,129006.2448
2100061.486,1559136.222,336.5927,129007.6762
2100065.694,1559103.689,336.5641,129009.1103
2100069.980,1559071.166,336.5806,129010.5443
2100074.566,1559038.684,336.5953,129011.9739
2100079.218,1559006.211,336.625,129013.3993
2100083.432,1558973.678,336.6341,129014.8274
2100087.532,1558941.131,336.6476,129016.2547
2100091.828,1558908.609,336.6684,129017.6789
2100096.088,1558876.082,336.7019,129019.1103
2100100.441,1558843.568,336.7087,129020.5441
2100104.872,1558811.064,336.693,129021.9759
2100109.487,1558778.586,336.6435,129023.4133
2100114.256,1558746.130,336.6346,129024.8505
2100119.047,1558713.677,336.6507,129026.2798
2100123.681,1558681.202,336.6797,129027.7076
2100128.065,1558648.692,336.6671,129029.1407
2100132.279,1558616.159,336.6704,129030.5712
2100136.685,1558583.652,336.6488,129031.9933
2100140.999,1558551.132,336.6755,129033.4200
2100145.219,1558518.600,336.6764,129034.8467
2100149.397,1558486.063,336.7139,129036.2754
2100153.850,1558453.564,336.8163,129037.7048
2100158.264,1558421.058,336.8808,129039.1295
2100162.667,1558388.551,336.8915,129040.5584
2100167.047,1558356.041,336.9634,129041.9839
2100170.799,1558323.452,336.9405,129043.4124
2100174.652,1558290.875,336.933,129044.8426
2100178.746,1558258.327,336.9659,129046.2745
2100182.991,1558225.798,336.9857,129047.7077
2100187.497,1558193.305,336.9481,129049.1344
2100192.381,1558160.866,336.9197,129050.5624
2100197.042,1558128.395,336.8936,129051.9951
2100201.632,1558095.913,336.9069,129053.4282
2100206.066,1558063.410,336.9313,129054.8627
2100210.590,1558030.919,336.8864,129056.2945
2100215.050,1557998.419,336.8746,129057.7274
2100219.393,1557965.903,336.8755,129059.1601
2100223.860,1557933.405,336.8012,129060.5824
2100228.326,1557900.906,336.7846,129062.0058
2100232.617,1557868.383,336.7684,129063.4305
2100237.062,1557835.881,336.7752,129064.8549
2100241.481,1557803.376,336.7738,129066.2781
2100246.057,1557770.893,336.8488,129067.7089
2100250.367,1557738.373,336.8483,129069.1425
2100254.377,1557705.814,336.8785,129070.5764
2100258.549,1557673.276,336.9175,129072.0066
2100262.910,1557640.763,336.9356,129073.4360
2100267.343,1557608.259,336.9692,129074.8656
2100271.855,1557575.767,336.9943,129076.2970
2100276.236,1557543.256,336.9579,129077.7299
2100283.007,1557511.490,337.1945,129079.2945
2100307.705,1557490.082,336.7978,129080.8847
2100331.184,1557467.254,336.4493,129082.2922
2100352.072,1557441.978,336.1952,129083.7178
2100373.044,1557416.761,336.0142,129085.1508
2100394.646,1557392.077,335.8873,129086.5814
2100416.264,1557367.406,335.7642,129088.0154
2100437.730,1557342.601,335.6949,129089.4457
2100459.154,1557317.758,335.6797,129090.8759
2100480.648,1557292.977,335.6147,129092.3039
2100502.144,1557268.198,335.5353,129093.7332
2100523.904,1557243.649,335.5072,129095.1532
2100545.681,1557219.115,335.4748,129096.5752
2100567.297,1557194.440,335.4684,129098.0031
2100588.891,1557169.746,335.4234,129099.4291
2100610.546,1557145.105,335.3934,129100.8545
2100632.306,1557120.556,335.3708,129102.2767
2100654.111,1557096.047,335.3532,129103.6984
2100667.843,1557087.034,335.4325,129107.7872
2100663.570,1557119.543,335.3466,129110.6072
2100659.253,1557152.060,335.4299,129111.8854
2100654.955,1557184.573,335.6509,129113.1536
2100651.028,1557217.133,335.8806,129114.4822
2100646.869,1557249.671,335.9642,129115.8490
2100642.439,1557282.175,336.0267,129117.2386
2100638.000,1557314.677,336.0753,129118.6370
2100633.695,1557347.196,336.1864,129120.0486
2100629.427,1557379.722,336.2293,129121.4702
2100625.178,1557412.250,336.28,129122.8987
2100621.028,1557444.791,336.2986,129124.3365
2100616.773,1557477.318,336.3138,129125.7725
2100612.314,1557509.818,336.3185,129127.2002
2100607.609,1557542.283,336.2954,129128.6239
2100602.721,1557574.722,336.3222,129130.0490
2100598.002,1557607.185,336.3386,129131.4721
2100593.437,1557639.670,336.3496,129132.9067
2100588.769,1557672.141,336.36,129134.3445
2100584.109,1557704.612,336.3476,129135.7751
2100580.116,1557737.173,336.3487,129137.2059
2100576.410,1557769.767,336.3023,129138.6398
2100572.540,1557802.342,336.2882,129140.0734
2100568.512,1557834.899,336.298,129141.5032
2100564.342,1557867.437,336.3012,129142.9267
2100559.907,1557899.940,336.285,129144.3560
2100555.363,1557932.429,336.3101,129145.7939
2100550.660,1557964.894,336.3296,129147.2342
2100545.724,1557997.325,336.3367,129148.6688
2100541.050,1558029.794,336.3458,129150.1038
2100536.829,1558062.326,336.3749,129151.5326
2100532.885,1558094.893,336.3785,129152.9631
2100529.121,1558127.481,336.3946,129154.3891
2100525.149,1558160.044,336.3726,129155.8225
2100520.536,1558192.522,336.3907,129157.2662
2100515.835,1558224.988,336.4151,129158.6990
2100511.373,1558257.488,336.4033,129160.1216
2100507.074,1558290.009,336.4081,129161.5413
2100502.847,1558322.540,336.4122,129162.9672
2100498.343,1558355.033,336.4294,129164.4015
2100494.026,1558387.552,336.4693,129165.8306
2100489.496,1558420.042,336.4694,129167.2625
2100485.305,1558452.577,336.4451,129168.6905
2100481.256,1558485.131,336.4081,129170.1198
2100477.277,1558517.693,336.4059,129171.5481
2100473.178,1558550.240,336.4059,129172.9875
2100468.611,1558582.725,336.4228,129174.4290
2100463.927,1558615.193,336.4273,129175.8659
2100459.198,1558647.654,336.4707,129177.3001
2100454.706,1558680.149,336.5188,129178.7312
2100450.071,1558712.624,336.5704,129180.1701
2100445.585,1558745.120,336.6218,129181.6092
2100441.445,1558777.662,336.6117,129183.0490
2100437.231,1558810.195,336.6115,129184.4860
2100433.205,1558842.751,336.5969,129185.9161
2100429.300,1558875.322,336.5629,129187.3463
2100425.077,1558907.854,336.5378,129188.7721
2100420.694,1558940.364,336.563,129190.1949
2100416.061,1558972.840,336.5931,129191.6249
2100411.327,1559005.301,336.6079,129193.0552
2100406.813,1559037.792,336.6642,129194.4859
2100402.457,1559070.306,336.6873,129195.9220
2100398.595,1559102.882,336.707,129197.3606
2100394.846,1559135.472,336.7323,129198.7995
2100390.880,1559168.035,336.7335,129200.2434
2100386.256,1559200.512,336.7292,129201.6901
2100381.505,1559232.970,336.7165,129203.1309
2100376.990,1559265.463,336.7479,129204.5689
2100372.349,1559297.937,336.7721,129205.9991
2100367.773,1559330.421,336.776,129207.4215
2100363.378,1559362.930,336.8193,129208.8435
2100358.861,1559395.422,336.8441,129210.2678
2100354.538,1559427.940,336.8613,129211.6938
2100350.268,1559460.465,336.8293,129213.1189
2100346.009,1559492.992,336.8016,129214.5411
2100341.691,1559525.511,336.7648,129215.9628
2100337.333,1559558.025,336.7299,129217.3840
2100333.101,1559590.556,336.7191,129218.8065
2100328.741,1559623.069,336.7483,129220.2361
2100324.442,1559655.590,336.7427,129221.6692
2100320.149,1559688.113,336.7431,129223.1029
2100315.581,1559720.598,336.7213,129224.5312
2100311.080,1559753.092,336.7113,129225.9542
2100306.659,1559785.597,336.7422,129227.3828
2100302.225,1559818.101,336.7555,129228.8170
2100297.855,1559850.613,336.7814,129230.2527
2100293.449,1559883.120,336.7578,129231.6895
2100289.038,1559915.627,336.7669,129233.1246
2100284.757,1559948.151,336.8152,129234.5621
2100280.627,1559980.694,336.8069,129235.9972
2100276.269,1560013.208,336.7684,129237.4284
2100271.714,1560045.694,336.7752,129238.8588
2100266.944,1560078.150,336.734,129240.2878
2100262.141,1560110.601,336.751,129241.7189
2100257.742,1560143.109,336.7918,129243.1500
2100253.552,1560175.645,336.8105,129244.5811
2100249.561,1560208.206,336.8169,129246.0180
2100245.318,1560240.735,336.8042,129247.4552
2100240.849,1560273.234,336.7961,129248.8915
2100236.448,1560305.741,336.8147,129250.3260
2100232.219,1560338.272,336.8253,129251.7537
2100228.058,1560370.812,336.839,129253.1719
2100224.031,1560403.368,336.8609,129254.5895
2100220.109,1560435.938,336.8804,129256.0090
2100216.019,1560468.486,336.8887,129257.4306
2100211.420,1560500.966,336.8712,129258.8605
2100206.613,1560533.417,336.8712,129260.2946
2100202.091,1560565.908,336.8594,129261.7300
2100197.493,1560598.389,336.8398,129263.1664
2100192.797,1560630.855,336.8646,129264.5993
2100188.459,1560663.371,336.8999,129266.0289
2100184.454,1560695.930,336.8723,129267.4582
2100180.501,1560728.495,336.9051,129268.8893
2100179.545,1560757.499,336.7271,129271.7905
2100206.321,1560739.049,335.9411,129275.6232
2100234.589,1560722.416,335.7646,129276.9866
2100263.062,1560706.134,335.5869,129278.2854
2100291.566,1560689.909,335.3891,129279.6301
2100319.821,1560673.247,335.2641,129281.0188
2100348.036,1560656.512,335.2379,129282.4250
2100376.128,1560639.571,335.2032,129283.8496
2100404.247,1560622.677,335.1779,129285.2702
2100432.417,1560605.866,335.1687,129286.6938
2100460.642,1560589.147,335.174,129288.1208
2100488.959,1560572.585,335.176,129289.5445
2100517.195,1560555.887,335.201,129290.9654
2100544.300,1560537.854,335.3983,129292.6609
2100539.473,1560506.123,335.4472,129294.8870
2100541.795,1560473.487,335.6893,129296.2713
2100548.118,1560441.310,335.9525,129297.6184
2100553.612,1560408.976,336.0952,129299.0071
2100558.041,1560376.477,336.264,129300.4193
2100562.285,1560343.950,336.3782,129301.8379
2100566.540,1560311.423,336.4416,129303.2613
2100570.883,1560278.908,336.4982,129304.6861
2100575.398,1560246.416,336.5334,129306.1113
2100579.956,1560213.929,336.5475,129307.5369
2100584.442,1560181.433,336.5508,129308.9600
2100588.781,1560148.917,336.5816,129310.3865
2100593.201,1560116.412,336.6334,129311.8153
2100597.670,1560083.913,336.644,129313.2438
2100602.072,1560051.405,336.6795,129314.6739
2100606.475,1560018.898,336.6441,129316.1038
2100610.696,1559986.366,336.6302,129317.5343
2100614.909,1559953.833,336.661,129318.9599
2100619.150,1559921.304,336.692,129320.3867
2100623.349,1559888.770,336.7206,129321.8160
2100627.709,1559856.257,336.7553,129323.2462
2100632.204,1559823.761,336.7911,129324.6798
2100636.717,1559791.269,336.8449,129326.1114
2100640.966,1559758.741,336.7967,129327.5410
2100645.273,1559726.221,336.7809,129328.9637
2100649.525,1559693.693,336.775,129330.3853
2100653.801,1559661.169,336.7924,129331.8108
2100658.006,1559628.635,336.8274,129333.2364
2100662.352,1559596.119,336.8413,129334.6652
2100666.789,1559563.616,336.849,129336.0963
2100671.235,1559531.114,336.8754,129337.5302
2100675.535,1559498.593,336.8815,129338.9660
2100679.716,1559466.056,336.8724,129340.3962
2100683.895,1559433.519,336.87,129341.8271
2100688.087,1559400.983,336.9054,129343.2576
2100692.266,1559368.446,336.9255,129344.6896
2100696.576,1559335.926,336.8964,129346.1213
2100701.195,1559303.448,336.8775,129347.5527
2100705.971,1559270.993,336.8817,129348.9813
2100710.350,1559238.483,336.8766,129350.4079
2100714.477,1559205.939,336.8239,129351.8385
2100718.728,1559173.411,336.8234,129353.2733
2100723.099,1559140.899,336.8347,129354.7076
2100727.503,1559108.392,336.8053,129356.1394
2100732.039,1559075.903,336.841,129357.5668
2100736.340,1559043.382,336.8564,129359.0007
2100740.625,1559010.858,336.8722,129360.4368
2100744.879,1558978.330,336.8759,129361.8700
2100749.180,1558945.810,336.9361,129363.3036
2100753.582,1558913.302,336.941,129364.7339
2100758.324,1558880.842,336.9594,129366.1598
2100762.714,1558848.333,336.9825,129367.5846
2100766.956,1558815.804,336.9735,129369.0130
2100771.014,1558783.251,337.0015,129370.4448
2100775.212,1558750.717,336.9922,129371.8709
2100779.513,1558718.195,336.9934,129373.3028
2100784.003,1558685.700,336.9943,129374.7341
2100788.376,1558653.188,337.035,129376.1616
2100792.560,1558620.652,337.0429,129377.5952
2100796.860,1558588.131,337.0854,129379.0278
2100800.981,1558555.586,337.0885,129380.4584
2100804.949,1558523.022,337.0569,129381.8861
2100809.092,1558490.480,337.0617,129383.3177
2100813.522,1558457.976,337.0457,129384.7553
2100818.022,1558425.482,337.006,129386.1884
2100822.706,1558393.014,337.0073,129387.6194
2100827.330,1558360.537,337.0146,129389.0475
2100831.751,1558328.032,337.0554,129390.4779
2100836.132,1558295.521,337.0569,129391.9091
2100840.493,1558263.008,337.0544,129393.3373
2100844.891,1558230.500,337.0305,129394.7638
2100849.155,1558197.974,337.0572,129396.1860
2100853.053,1558165.402,337.1018,129397.6112
2100857.064,1558132.844,337.1202,129399.0389
2100861.404,1558100.328,337.0748,129400.4708
2100865.712,1558067.809,337.1548,129401.9075
2100869.764,1558035.255,337.146,129403.3388
2100873.997,1558002.726,337.1032,129404.7648
2100878.642,1557970.252,337.0786,129406.1871
2100883.301,1557937.780,337.0903,129407.6138
2100887.782,1557905.283,337.0861,129409.0411
2100892.163,1557872.772,337.1034,129410.4728
2100896.542,1557840.261,337.1045,129411.9064
2100900.904,1557807.748,337.0782,129413.3376
2100905.210,1557775.227,337.0981,129414.7698
2100909.587,1557742.716,337.1186,129416.1995
2100914.195,1557710.237,337.1258,129417.6333
2100918.574,1557677.726,337.1098,129419.0671
2100922.766,1557645.190,337.0913,129420.5007
2100927.052,1557612.667,337.0539,129421.9367
2100931.473,1557580.162,337.0235,129423.3712
2100935.872,1557547.654,337.0134,129424.8006
2100940.222,1557515.139,337.0511,129426.2236
2100944.414,1557482.604,337.111,129427.6467
2100948.607,1557450.069,337.1623,129429.0716
2100952.898,1557417.547,337.1924,129430.4983
2100956.997,1557384.999,337.1648,129431.9325
2100961.092,1557352.451,337.1641,129433.3630
2100965.383,1557319.929,337.1481,129434.7893
2100969.897,1557287.436,337.1344,129436.2171
2100974.436,1557254.947,337.137,129437.6512
2100978.867,1557222.443,337.1565,129439.0846
2100983.262,1557189.950,337.4012,129440.8176
2101010.567,1557198.130,336.4131,129445.0229
2101043.072,1557202.519,336.2867,129446.3836
2101075.605,1557206.726,336.2321,129447.6827
2101108.122,1557211.057,336.1823,129449.0375
2101140.634,1557215.428,336.1688,129450.4264
2101173.142,1557219.834,336.1674,129451.8338
2101205.652,1557224.222,336.1814,129453.2495
2101238.133,1557228.813,336.2188,129454.6670
2101270.619,1557233.375,336.267,129456.0908
2101303.120,1557237.820,336.3349,129457.5653
2101306.326,1557253.163,336.4538,129461.7707
2101303.561,1557285.834,336.2444,129463.2691
2101300.628,1557318.505,336.3199,129464.5355
2101296.847,1557351.088,336.4316,129465.8603
2101292.660,1557383.623,336.5293,129467.2372
2101288.094,1557416.107,336.582,129468.6446
2101283.488,1557448.587,336.6085,129470.0619
2101278.872,1557481.065,336.6282,129471.4812
2101274.371,1557513.559,336.6434,129472.9023
2101270.503,1557546.134,336.6757,129474.3226
2101266.405,1557578.681,336.6418,129475.7494
2101261.961,1557611.181,336.5367,129477.1777
2101257.432,1557643.671,336.4801,129478.6040
2101252.871,1557676.157,336.4923,129480.0282
2101248.187,1557708.625,336.5023,129481.4562
2101243.660,1557741.116,336.4737,129482.8818
2101239.298,1557773.629,336.4565,129484.3084
2101235.132,1557806.168,336.4606,129485.7352
2101230.977,1557838.708,336.4432,129487.1633
2101226.558,1557871.214,336.4774,129488.5967
2101222.024,1557903.703,336.4894,129490.0262
2101217.397,1557936.180,336.4758,129491.4561
2101212.833,1557968.665,336.4744,129492.8829
2101208.220,1558001.144,336.5255,129494.3159
2101203.814,1558033.651,336.5375,129495.7475
2101199.659,1558066.191,336.5419,129497.1809
2101195.505,1558098.732,336.5475,129498.6211
2101191.134,1558131.244,336.5466,129500.0552
2101186.657,1558163.741,336.5288,129501.4852
2101182.370,1558196.264,336.5309,129502.9147
2101177.896,1558228.762,336.5244,129504.3454
2101173.302,1558261.244,336.5304,129505.7789
2101168.809,1558293.739,336.5559,129507.2126
2101164.621,1558326.274,336.5735,129508.6403
2101160.762,1558358.851,336.5849,129510.0679
2101156.696,1558391.402,336.586,129511.4973
2101152.195,1558423.896,336.5979,129512.9277
2101147.746,1558456.397,336.5804,129514.3583
2101143.243,1558488.891,336.5962,129515.7889
2101138.694,1558521.379,336.6356,129517.2176
2101134.482,1558553.911,336.6597,129518.6540
2101130.272,1558586.444,336.6956,129520.0923
2101125.723,1558618.932,336.7242,129521.5192
2101121.109,1558651.410,336.7645,129522.9436
2101116.344,1558683.866,336.7784,129524.3707
2101111.805,1558716.355,336.8054,129525.7951
2101107.505,1558748.877,336.8117,129527.2221
2101103.271,1558781.406,336.8759,129528.6518
2101098.924,1558813.921,336.937,129530.0843
2101094.792,1558846.464,336.9575,129531.5188
